record_type,current_path,filename,document_id,title,version,status,classification,normative_role,semantic_owner,brand_era,canonical_state,dependencies,supersedes,superseded_by,target_class,target_path,recommended_action,duplicate_of,migration_risk,sprint,evidence_basis,notes
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-001.md,DJ-001.md,N/A,DJ-001 — Developer Journey 001,N/A,"** Canonical Developer Journey **Depends On:** DEV-ARCH-001, ZRM, CL, ARM, PRJ, SEC, POL, RI **Constitutional Authority:** None (Developer documentation only)",N/A,** None (Developer documentation only),N/A,Zyppi,CANONICAL-ACTIVE,"** DEV-ARCH-001, ZRM, CL, ARM, PRJ, SEC, POL, RI **Constitutional Authority:** None (Developer documentation only)",N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-001.md,MOVE_TO_TARGET,N/A,HIGH,S09,Interface constitution document,"File size 5782 bytes, SHA256 ddcbdbf8a491..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-002.md,DJ-002.md,N/A,DJ-002 — Developer Journey 002,N/A,"** Canonical Developer Journey **Depends On:** DJ-001, DEV-ARCH-001, ZRM, ARM, PRJ, POL, SEC, RI",N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,"** DJ-001, DEV-ARCH-001, ZRM, ARM, PRJ, POL, SEC, RI",N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-002.md,MOVE_TO_TARGET,N/A,HIGH,S09,Interface constitution document,"File size 4117 bytes, SHA256 695d8536ca41..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-003.md,DJ-003.md,N/A,DJ-003 — Developer Journey 003,N/A,"** Canonical Developer Journey **Depends On:** DJ-001, DJ-002, DEV-ARCH-001, ZRM, ARM, CL, POL, SEC, RI",N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,"** DJ-001, DJ-002, DEV-ARCH-001, ZRM, ARM, CL, POL, SEC, RI",N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-003.md,MOVE_TO_TARGET,N/A,HIGH,S09,Interface constitution document,"File size 5092 bytes, SHA256 1fed0dc301a9..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-004.md,DJ-004.md,N/A,DJ-004 — Developer Journey 004,N/A,"** Canonical Developer Journey **Depends On:** DJ-001, DJ-002, DJ-003, DEV-ARCH-001, RSN, POL, SEC, RI",N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,"** DJ-001, DJ-002, DJ-003, DEV-ARCH-001, RSN, POL, SEC, RI",N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-004.md,MOVE_TO_TARGET,N/A,HIGH,S09,Interface constitution document,"File size 5189 bytes, SHA256 da39d3872322..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-005.md,DJ-005.md,N/A,DJ-005 — Developer Journey 005,N/A,"** Canonical Developer Journey **Depends On:** DJ-001, DJ-002, DJ-003, DJ-004, DEV-ARCH-001, ZRM, ARM, PRJ, POL, SEC, RI",N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,"** DJ-001, DJ-002, DJ-003, DJ-004, DEV-ARCH-001, ZRM, ARM, PRJ, POL, SEC, RI",N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-005.md,MOVE_TO_TARGET,N/A,HIGH,S09,Interface constitution document,"File size 5449 bytes, SHA256 fd3685fb7ba5..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-006.md,DJ-006.md,N/A,DJ-006 — Developer Journey 006,N/A,"** Canonical Developer Journey **Depends On:** DJ-001, DJ-002, DJ-003, DEV-ARCH-001, ZRM, ARM, PRJ, POL, SEC, RI",N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,"** DJ-001, DJ-002, DJ-003, DEV-ARCH-001, ZRM, ARM, PRJ, POL, SEC, RI",N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-006.md,MOVE_TO_TARGET,N/A,HIGH,S09,Interface constitution document,"File size 6238 bytes, SHA256 575e24af3b2c..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-007.md,DJ-007.md,N/A,DJ-007 — Developer Journey 7,N/A,** Draft v1.0,** Developer Journey **Layer:** Layer 4 — Developer Platform **Status:** Draft v1.0,N/A,N/A,Zyppi,DRAFT,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-007.md,MOVE_TO_TARGET,N/A,HIGH,S09,Interface constitution draft/prep file,"File size 6451 bytes, SHA256 b824d4e91147..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-008.md,DJ-008.md,N/A,DJ-008 — Developer Journey 008,N/A,"** Canonical Developer Journey **Depends On:** DJ-001 through DJ-007, DEV-ARCH-001, FED Series, POL, SEC, RI",N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,"** DJ-001 through DJ-007, DEV-ARCH-001, FED Series, POL, SEC, RI",N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-008.md,MOVE_TO_TARGET,N/A,HIGH,S09,Interface constitution document,"File size 6326 bytes, SHA256 8b1a6492926b..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-009.md,DJ-009.md,N/A,DJ-009 — Developer Journey 009,N/A,"** Canonical Developer Journey **Depends On:** DJ-001 through DJ-008, DEV-ARCH-001, MARKETPLACE-SPEC-001, SDK-SPEC-001, PLUGIN-SPEC-001, SEC, POL",N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,"** DJ-001 through DJ-008, DEV-ARCH-001, MARKETPLACE-SPEC-001, SDK-SPEC-001, PLUGIN-SPEC-001, SEC, POL",N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/DJ/DJ-009.md,MOVE_TO_TARGET,N/A,HIGH,S09,Interface constitution document,"File size 6755 bytes, SHA256 58c016b6614c..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/EXP/EXP-001.md,EXP-001.md,N/A,EXP-001 — Experience Constitution,N/A,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/EXP/EXP-001.md,MOVE_TO_TARGET,N/A,HIGH,S09,Ratified Interface/Implementation constitution,"File size 9509 bytes, SHA256 b9fad8e378c2..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP-All.md.txt,ZII-PREP-All.md.txt,N/A,ZII-PREP — Zyppi Interaction Infrastructure Preparation & Reconciliation,N/A,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP-All.md.txt,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 147410 bytes, SHA256 cad6c5d4e3b7..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP-B.md,ZII-PREP-B.md,N/A,ZII-PREP-B — Constitutional Ownership Audit,N/A,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP-B.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 29643 bytes, SHA256 3d44bf6cc690..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP-C.md,ZII-PREP-C.md,N/A,ZII-PREP-C — zTOUCH / zTouch Envelope Constitutional Collision Audit,N/A,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP-C.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 38393 bytes, SHA256 430b255c5c9a..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP-D.md,ZII-PREP-D.md,N/A,ZII-PREP-D — CEngS Layer Eligibility & Monorepo Governance Audit,N/A,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP-D.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 24272 bytes, SHA256 fed64e5f6940..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP-E.md,ZII-PREP-E.md,N/A,ZII-PREP-E — Sibling Standards Stress Test,N/A,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP-E.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 31948 bytes, SHA256 c1ca96b9b147..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP-F.md,ZII-PREP-F.md,N/A,ZII-PREP-F — ZQE Entry Contract,N/A,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP-F.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 34698 bytes, SHA256 4a067f3d752f..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP.md,ZII-PREP.md,N/A,ZII-PREP — Zyppi Interaction Infrastructure Preparation & Reconciliation,N/A,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZII-PREP.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 21722 bytes, SHA256 f4640dab38b2..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE QR Engineering Manual v0.2.md,ZQE QR Engineering Manual v0.2.md,N/A,ZQE QR Engineering Manual v0.2 (Corrective),N/A,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE QR Engineering Manual v0.2.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 15874 bytes, SHA256 cbbd1851c483..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-001-v0.1-CANDIDATE.md,ZQE-001-v0.1-CANDIDATE.md,N/A,ZQE-001 — QR Engine Specification / FQR-1,N/A,**,N/A,**,N/A,Zyppi,CANONICAL-ACTIVE,**,**,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-001-v0.1-CANDIDATE.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 27740 bytes, SHA256 54f69dd97560..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-001-v0.2-CANDIDATE.md,ZQE-001-v0.2-CANDIDATE.md,N/A,ZQE-001 — QR Engine Specification / FQR-1,N/A,**,N/A,**,N/A,Zyppi,CANONICAL-ACTIVE,**,**,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-001-v0.2-CANDIDATE.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 32280 bytes, SHA256 770b869d7541..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-001-v0.3-CANDIDATE.md,ZQE-001-v0.3-CANDIDATE.md,N/A,ZQE-001 — QR Engine Specification / FQR-1,N/A,**,N/A,**,N/A,Zyppi,CANONICAL-ACTIVE,**,**,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-001-v0.3-CANDIDATE.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 32969 bytes, SHA256 3983226ec60d..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-001-v1.0-RATIFIED.md,ZQE-001-v1.0-RATIFIED.md,N/A,ZQE-001 — QR Engine Specification / FQR-1,N/A,**,N/A,**,N/A,Zyppi,CANONICAL-ACTIVE,**,**,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-001-v1.0-RATIFIED.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 34473 bytes, SHA256 b8f4a994c3eb..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-M00-CLOSURE-READINESS-v0.1.md,ZQE-M00-CLOSURE-READINESS-v0.1.md,N/A,ZQE-M00 CLOSURE — Readiness & Finalization Record,N/A,**,N/A,**,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-M00-CLOSURE-READINESS-v0.1.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 11074 bytes, SHA256 46500542c5b9..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-M00-CLOSURE-READINESS-v0.2.md,ZQE-M00-CLOSURE-READINESS-v0.2.md,N/A,ZQE-M00 CLOSURE — Readiness & Finalization Record,N/A,**,N/A,**,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-M00-CLOSURE-READINESS-v0.2.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 10915 bytes, SHA256 457edb8260e0..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-M00-SRR-v0.2-READY-FOR-CHAIR.md,ZQE-M00-SRR-v0.2-READY-FOR-CHAIR.md,N/A,ZQE-M00-SRR — FQR Standard-Readiness Review,N/A,**,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-M00-SRR-v0.2-READY-FOR-CHAIR.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 14060 bytes, SHA256 b0782ccf43da..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-M00-SRR-v1.0-CLOSED-PASS-1.md,ZQE-M00-SRR-v1.0-CLOSED-PASS-1.md,N/A,ZQE-M00-SRR — FQR Standard-Readiness Review,N/A,**,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-M00-SRR-v1.0-CLOSED-PASS-1.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 14786 bytes, SHA256 b3b11090e3ad..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-M00-SRR-v1.0-CLOSED-PASS.md,ZQE-M00-SRR-v1.0-CLOSED-PASS.md,N/A,ZQE-M00-SRR-v1.0-CLOSED-PASS.md,N/A,N/A,N/A,N/A,N/A,N/A,DUPLICATE,N/A,N/A,N/A,DUPLICATE,DOCS/ARCHIVE/DUPLICATES/ZQE-M00-SRR-v1.0-CLOSED-PASS.md,CONSOLIDATE_OR_DEPRECATE,DOCS/CAW/AMS/AMS-0309.md,LOW,S14,Byte-identical SHA256 match with primary DOCS/CAW/AMS/AMS-0309.md,"File size 0 bytes, SHA256 e3b0c44298fc..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-M00.md,ZQE-M00.md,N/A,ZQE-M00 — FQR Entry Freeze,N/A,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-M00.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 20915 bytes, SHA256 81b44ec462cb..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-PLAN-v0.2-RATIFICATION-RECORD.md,ZQE-PLAN-v0.2-RATIFICATION-RECORD.md,N/A,ZQE-PLAN v0.2 — Ratification Record,N/A,**,N/A,**,N/A,Zyppi,DUPLICATE,N/A,N/A,N/A,DUPLICATE,DOCS/ARCHIVE/DUPLICATES/ZQE-PLAN-v0.2-RATIFICATION-RECORD.md,CONSOLIDATE_OR_DEPRECATE,DOCS/ZII/ZQE/ZQE-PLAN-v0.2-RATIFICATION-RECORD.md,LOW,S14,Byte-identical SHA256 match with primary DOCS/ZII/ZQE/ZQE-PLAN-v0.2-RATIFICATION-RECORD.md,"File size 2392 bytes, SHA256 8e0b0aa2ad23..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-PLAN.md,ZQE-PLAN.md,N/A,ZQE-PLAN — First QR Vertical Slice Roadmap,N/A,N/A,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE-PLAN.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 38044 bytes, SHA256 4a22dac9af7a..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE_QR_Engineering_Manual_v0.3_Cleanroom.md,ZQE_QR_Engineering_Manual_v0.3_Cleanroom.md,N/A,ZQE QR Engineering Manual v0.3,N/A,** Engineering Companion,N/A,** This manual is not a substitute for ISO/IEC 18004:2024 and does not independently establish legal or normative conformance. It is a clean-room engineering companion built from public technical material and permissively licensed reference implementations.,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZII/ZQE/ZQE_QR_Engineering_Manual_v0.3_Cleanroom.md,MOVE_TO_TARGET,N/A,HIGH,S10,Ratified Interface/Implementation constitution,"File size 49124 bytes, SHA256 cf2d75aba079..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZRR/ZRR-CQ-01-REALITY-RESOLUTION-COUNCIL-MANDATE.md,ZRR-CQ-01-REALITY-RESOLUTION-COUNCIL-MANDATE.md,N/A,ZRR-CQ-01 — Reality Resolution Infrastructure,N/A,** **AUTHORIZED — INDEPENDENT COUNCIL RECONNAISSANCE**,N/A,"** Chair, Zyppi Constitutional Council",N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZRR/ZRR-CQ-01-REALITY-RESOLUTION-COUNCIL-MANDATE.md,MOVE_TO_TARGET,N/A,HIGH,S09,Ratified Interface/Implementation constitution,"File size 36118 bytes, SHA256 4dbe6920af73..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZRR/ZYPPI-ROUTING-NORTH-STAR.md,ZYPPI-ROUTING-NORTH-STAR.md,N/A,Zyppi Routing North Star,N/A,** **CHAIR STRATEGIC NORTH STAR — NON-RATIFIED**,** Strategic Architecture Direction,** NONE,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZRR/ZYPPI-ROUTING-NORTH-STAR.md,MOVE_TO_TARGET,N/A,HIGH,S09,Ratified Interface/Implementation constitution,"File size 31179 bytes, SHA256 2f3aa3741781..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZT/ZT-001.md,ZT-001.md,N/A,ZT-001 — Zyppi Touch Constitution,N/A,** LOCKED & RATIFIED,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZT/ZT-001.md,MOVE_TO_TARGET,N/A,HIGH,S09,Ratified Interface/Implementation constitution,"File size 7561 bytes, SHA256 9e28b2ed7b03..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZYAPI/ZYAPI.md,ZYAPI.md,N/A,ZYAPI,N/A,**        | Strategic Product & Developer Experience Bible                                                                     |,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZYAPI/ZYAPI.md,MOVE_TO_TARGET,N/A,HIGH,S09,Ratified Interface/Implementation constitution,"File size 29658 bytes, SHA256 d00994167c85..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZyUX/ZyUX-000-v1.0-RATIFIED-FINAL.md,ZyUX-000-v1.0-RATIFIED-FINAL.md,N/A,ZyUX-000 — Unfict Experience Architecture & Master Doctrine,N/A,** **RATIFIED — FINAL**,** Foundational Product / UX / Experience Doctrine,**,**,Transition/Both,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZyUX/ZyUX-000-v1.0-RATIFIED-FINAL.md,MOVE_TO_TARGET,N/A,HIGH,S09,Ratified Interface/Implementation constitution,"File size 15588 bytes, SHA256 6039a38a2159..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZyUX/ZyUX-001-v1.0-RATIFIED-FINAL.md,ZyUX-001-v1.0-RATIFIED-FINAL.md,N/A,"ZyUX-001 — Identity, Account & Entry Experience",N/A,** **RATIFIED — FINAL**,** Horizontal Experience Doctrine,**,**,Transition/Both,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZyUX/ZyUX-001-v1.0-RATIFIED-FINAL.md,MOVE_TO_TARGET,N/A,HIGH,S09,Ratified Interface/Implementation constitution,"File size 12086 bytes, SHA256 ec55f7c6189c..."
FILE,DOCS/ZyGOV/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZyUX/ZyUX-002-v1.0-RATIFIED-FINAL.md,ZyUX-002-v1.0-RATIFIED-FINAL.md,N/A,"ZyUX-002 — Organization, Relationship, Scope & Delegation Experience",N/A,** **RATIFIED — FINAL**,** Horizontal Experience Doctrine,**,**,Transition/Both,CANONICAL-ACTIVE,N/A,N/A,N/A,CONSTITUTION-INTERFACE,DOCS/CONSTITUTION/08-INTERFACE-AND-IMPLEMENTATION-CONSTITUTIONS/ZyUX/ZyUX-002-v1.0-RATIFIED-FINAL.md,MOVE_TO_TARGET,N/A,HIGH,S09,Ratified Interface/Implementation constitution,"File size 9905 bytes, SHA256 5af2fa14497f..."
